age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,name,id,age_group,is_new_customer,has_success_before,contact_month,campaign_efficiency
28,4,1,3,1,0,0,1,4,3,61,6,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Michael Johnson,PRCLX893,26-35,1,0,telephone_jun,0.0
45,1,1,0,1,0,2,1,4,3,65,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Jane Miller,HUA1LDTN,36-45,1,0,telephone_jun,0.0
35,10,0,0,0,2,2,1,4,3,637,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Alex Hernandez,9UKVUK3V,26-35,1,0,telephone_jun,0.0
37,9,2,6,0,2,0,1,4,3,117,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Jane Brown,AZFMFB4P,36-45,1,0,telephone_jun,0.0
24,0,2,6,0,2,0,1,4,3,128,21,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,John Brown,5ZYK6A6P,18-25,1,0,telephone_jun,0.0
30,9,1,6,1,0,0,1,4,3,130,6,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Jane Miller,BG2JNE1A,26-35,1,0,telephone_jun,0.0
43,1,1,1,1,2,2,1,4,3,193,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,David Hernandez,OAAU7V00,36-45,1,0,telephone_jun,0.0
32,9,0,5,0,2,0,1,4,3,269,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Alex Martinez,A8T6PC4Y,26-35,1,0,telephone_jun,0.0
36,0,2,3,0,2,0,1,4,3,150,7,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Jane Jones,KJ2PRVIC,36-45,1,0,telephone_jun,0.0
44,0,0,3,0,0,0,1,4,3,132,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Chris Davis,7UWEKLZO,36-45,1,0,telephone_jun,0.0
46,1,0,1,0,2,0,1,4,3,1208,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Sarah Jones,HPCOT7IW,46-60,1,0,telephone_jun,0.0
45,4,1,6,0,2,0,1,4,3,228,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,David Smith,SHYM7CEQ,36-45,1,0,telephone_jun,0.0
29,9,0,6,0,0,2,1,4,3,585,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Michael Johnson,5ZSOU9BH,26-35,1,0,telephone_jun,0.0
51,1,1,0,1,2,0,1,4,3,334,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Emily Jones,Z7M3W8E7,46-60,1,0,telephone_jun,0.0
37,1,2,6,0,0,0,1,4,3,229,7,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,Chris Martinez,LSF9CGPI,36-45,1,0,telephone_jun,0.0
55,3,1,6,0,2,0,1,4,3,441,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,no,David Smith,FFR6VKF1,46-60,1,0,telephone_jun,0.0
38,1,0,1,0,2,0,1,4,4,60,6,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Davis,5WE7BBKA,36-45,1,0,telephone_jun,0.0
59,0,1,6,0,2,0,1,4,4,47,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Jones,J28S5I7W,46-60,1,0,telephone_jun,0.0
32,6,0,5,1,2,0,1,4,4,235,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Williams,QDNQ5B5R,26-35,1,0,telephone_jun,0.0
58,1,1,3,0,0,0,1,4,4,270,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Jones,OTJAW8L7,46-60,1,0,telephone_jun,0.0
32,1,1,2,1,2,0,1,4,4,192,5,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Miller,0QMY3HL5,26-35,1,0,telephone_jun,0.0
54,1,1,3,0,2,2,1,4,4,26,7,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Johnson,O9ZJNGED,46-60,1,0,telephone_jun,0.0
38,10,1,2,1,2,0,1,4,4,89,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Michael Garcia,KQC8H6O1,36-45,1,0,telephone_jun,0.0
49,1,1,0,1,2,0,1,4,4,61,7,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Davis,QGPMKOAY,46-60,1,0,telephone_jun,0.0
43,7,1,3,0,0,0,1,4,4,386,5,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Miller,5HLQM182,36-45,1,0,telephone_jun,0.0
36,0,0,3,0,2,0,1,4,4,54,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Jane Jones,BXK82QBR,36-45,1,0,telephone_jun,0.0
52,0,1,6,1,2,0,1,4,4,272,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Garcia,9O92QARU,46-60,1,0,telephone_jun,0.0
43,9,2,5,0,1,1,1,4,4,35,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Michael Brown,EWQLLLI4,36-45,1,0,telephone_jun,0.0
28,0,2,3,0,0,0,1,4,4,284,8,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Jones,9RY3KB0K,26-35,1,0,telephone_jun,0.0
46,9,0,5,0,0,0,1,4,4,53,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Williams,EA8OJZ6F,46-60,1,0,telephone_jun,0.0
42,3,1,7,1,2,0,1,4,4,311,5,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Smith,13KNVHK9,36-45,1,0,telephone_jun,0.0
31,1,1,2,0,0,2,1,4,4,245,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Brown,WEJU1TLV,26-35,1,0,telephone_jun,0.0
38,1,1,2,0,0,2,1,4,4,151,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Miller,BG68IQ1I,36-45,1,0,telephone_jun,0.0
50,7,1,3,0,2,2,1,4,4,64,6,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Johnson,FYEU6A6F,46-60,1,0,telephone_jun,0.0
39,7,2,3,0,2,0,1,4,4,205,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Davis,BGD3F78C,36-45,1,0,telephone_jun,0.0
34,9,1,6,0,2,0,1,4,4,250,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Jane Miller,NIHQ4V2R,26-35,1,0,telephone_jun,0.0
30,4,2,6,0,2,0,1,4,4,66,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Martinez,8R7WNWQU,26-35,1,0,telephone_jun,0.0
51,9,1,3,0,0,2,1,4,4,137,6,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Brown,ZVJQHGY2,46-60,1,0,telephone_jun,0.0
43,0,1,3,1,0,0,1,4,4,30,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Davis,WN6EWK9Q,36-45,1,0,telephone_jun,0.0
26,0,2,3,0,0,0,1,4,4,72,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Martinez,XYK0DWFI,26-35,1,0,telephone_jun,0.0
35,0,1,6,0,2,0,1,4,4,284,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Johnson,118CBNTT,26-35,1,0,telephone_jun,0.0
24,2,1,6,0,2,2,1,4,4,126,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Smith,7UJDPWD5,18-25,1,0,telephone_jun,0.0
51,1,0,0,0,0,0,1,4,4,120,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Garcia,6ZZV69N1,46-60,1,0,telephone_jun,0.0
31,10,0,0,0,2,0,1,4,4,48,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Jane Davis,DF4VQCLW,26-35,1,0,telephone_jun,0.0
45,2,1,6,1,0,0,1,4,4,262,9,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Davis,5XC0I9W4,36-45,1,0,telephone_jun,0.0
30,8,2,6,0,2,0,1,4,4,1062,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Garcia,U1C8NZ7E,26-35,1,0,telephone_jun,0.0
46,10,0,2,0,0,0,1,4,4,283,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Johnson,33YT2X2H,46-60,1,0,telephone_jun,0.0
44,0,2,3,0,0,0,1,4,4,295,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Johnson,4CDAL80B,36-45,1,0,telephone_jun,0.0
26,1,2,7,0,2,2,1,4,4,203,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Brown,MW2MTVZU,26-35,1,0,telephone_jun,0.0
38,1,1,1,0,0,0,1,4,4,37,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Johnson,IGFQ7HRQ,36-45,1,0,telephone_jun,0.0
30,0,1,6,0,0,2,1,4,4,18,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Michael Hernandez,J3IYJTZ0,26-35,1,0,telephone_jun,0.0
33,1,2,2,0,2,0,1,4,4,18,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Davis,VFFV56DZ,26-35,1,0,telephone_jun,0.0
31,1,2,2,0,0,0,1,4,4,350,7,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Garcia,IOFFRAW3,26-35,1,0,telephone_jun,0.0
47,1,2,0,1,0,0,1,4,4,190,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Alex Brown,JXLV16QD,46-60,1,0,telephone_jun,0.0
57,5,1,7,1,2,0,1,4,4,54,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Garcia,GCE8NSS0,46-60,1,0,telephone_jun,0.0
36,1,2,3,0,2,0,1,4,4,835,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,yes,Chris Johnson,YQYT3NM6,36-45,1,0,telephone_jun,0.0
30,7,1,3,0,2,0,1,4,4,421,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Garcia,T7NG7XS5,26-35,1,0,telephone_jun,0.0
40,1,0,2,1,1,1,1,4,4,104,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Brown,JKZ1YQI5,36-45,1,0,telephone_jun,0.0
32,7,1,5,0,1,1,1,4,4,164,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Brown,O212A25O,26-35,1,0,telephone_jun,0.0
45,2,1,7,0,0,0,1,4,4,89,5,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Hernandez,M2O7IFNL,36-45,1,0,telephone_jun,0.0
29,9,2,3,0,0,0,1,4,4,112,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Hernandez,R3GF8U0P,26-35,1,0,telephone_jun,0.0
37,4,1,6,0,2,0,1,4,4,744,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Martinez,CLBJLQMB,36-45,1,0,telephone_jun,0.0
45,1,1,7,1,0,0,1,4,4,503,11,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Brown,1IV9M8W3,36-45,1,0,telephone_jun,0.0
48,9,1,5,1,2,0,1,4,4,321,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Smith,DHGYC3MV,46-60,1,0,telephone_jun,0.0
35,0,0,2,1,2,0,1,4,4,24,10,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Hernandez,8VER8NL2,26-35,1,0,telephone_jun,0.0
34,0,1,6,0,2,0,1,4,4,102,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Martinez,GQFU4SWN,26-35,1,0,telephone_jun,0.0
42,9,1,1,0,2,0,1,4,4,261,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Hernandez,RTYHCJEH,36-45,1,0,telephone_jun,0.0
32,0,2,3,1,0,0,1,4,4,213,5,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Garcia,OOFPL9UI,26-35,1,0,telephone_jun,0.0
31,9,1,5,0,0,0,1,4,4,371,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,yes,Sarah Brown,GLUEN9FV,26-35,1,0,telephone_jun,0.0
38,0,2,6,0,2,0,1,4,4,190,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Miller,KZSF1QQI,36-45,1,0,telephone_jun,0.0
30,1,1,1,0,0,0,1,4,4,114,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Johnson,OS6O5LE9,26-35,1,0,telephone_jun,0.0
54,3,1,0,1,0,0,1,4,4,221,5,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Johnson,R8V5UXOP,46-60,1,0,telephone_jun,0.0
38,0,2,2,1,2,0,1,4,4,247,5,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Garcia,NMTPNJFK,36-45,1,0,telephone_jun,0.0
25,1,2,2,0,0,0,1,4,4,680,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Johnson,H3XZ2EH9,18-25,1,0,telephone_jun,0.0
25,7,2,5,0,0,0,1,4,4,185,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Alex Brown,UEYUDABN,18-25,1,0,telephone_jun,0.0
51,10,0,6,1,2,2,1,4,4,110,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Jane Williams,UCWZNIFX,46-60,1,0,telephone_jun,0.0
35,1,2,0,1,0,0,1,4,4,172,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Miller,D3BDRUOU,26-35,1,0,telephone_jun,0.0
28,0,2,6,0,0,0,1,4,4,156,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Michael Johnson,SFWMKPGI,26-35,1,0,telephone_jun,0.0
47,7,1,3,0,1,1,1,4,4,347,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Hernandez,YL1IYOMC,46-60,1,0,telephone_jun,0.0
35,9,2,5,0,0,0,1,4,4,394,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Martinez,JO0H6AKY,26-35,1,0,telephone_jun,0.0
51,1,2,2,1,2,0,1,4,4,573,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Davis,WCKBT317,46-60,1,0,telephone_jun,0.0
28,9,2,6,1,0,0,1,4,4,262,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Davis,VG65TXQQ,26-35,1,0,telephone_jun,0.0
34,7,1,2,0,0,0,1,4,4,37,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Garcia,ECSR3IZD,26-35,1,0,telephone_jun,0.0
27,1,1,0,1,0,0,1,4,4,72,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Jane Hernandez,XKJ2IO4K,26-35,1,0,telephone_jun,0.0
31,7,1,3,0,2,0,1,4,4,417,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Alex Miller,LM80HVRT,26-35,1,0,telephone_jun,0.0
35,9,1,5,0,0,0,1,4,4,1528,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,yes,Sarah Brown,TY8HG3JH,26-35,1,0,telephone_jun,0.0
56,4,1,6,0,0,0,1,4,4,154,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Williams,EB9LNLAX,46-60,1,0,telephone_jun,0.0
31,7,2,1,0,0,0,1,4,4,533,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Jones,9G3Q646K,26-35,1,0,telephone_jun,0.0
41,1,0,0,0,2,0,1,4,4,122,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Hernandez,1KS9BZGS,36-45,1,0,telephone_jun,0.0
58,1,1,0,1,2,0,1,4,4,23,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Miller,BLEM7UTD,46-60,1,0,telephone_jun,0.0
38,1,1,1,1,0,2,1,4,4,82,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Jones,5SFSU8CH,36-45,1,0,telephone_jun,0.0
47,7,1,3,1,2,2,1,4,4,55,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Johnson,J9X85SVT,46-60,1,0,telephone_jun,0.0
46,1,1,0,1,0,0,1,4,4,67,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Smith,VI7RM8G4,46-60,1,0,telephone_jun,0.0
56,5,1,3,1,0,0,1,4,4,83,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Jones,RS609A78,46-60,1,0,telephone_jun,0.0
47,7,1,3,1,0,0,1,4,4,311,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Williams,OVSBRVD0,46-60,1,0,telephone_jun,0.0
33,0,2,3,0,0,2,1,4,4,113,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Martinez,080F8KFW,26-35,1,0,telephone_jun,0.0
55,9,1,5,1,2,0,1,4,4,59,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Jones,E3O74E4W,46-60,1,0,telephone_jun,0.0
47,7,1,3,1,2,0,1,4,4,551,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Alex Davis,KUMJ0U83,46-60,1,0,telephone_jun,0.0
56,5,1,3,1,2,0,1,4,4,367,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Johnson,6NI4BNBZ,46-60,1,0,telephone_jun,0.0
32,1,1,3,0,0,0,1,4,4,220,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Hernandez,A4LC5E42,26-35,1,0,telephone_jun,0.0
41,1,1,1,0,0,0,1,4,4,15,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Miller,QAS9H4PD,36-45,1,0,telephone_jun,0.0
52,6,1,5,1,0,2,1,4,4,56,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Davis,5WMAI227,46-60,1,0,telephone_jun,0.0
43,1,1,0,1,2,0,1,4,4,173,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Miller,UGZRCU1S,36-45,1,0,telephone_jun,0.0
29,0,1,3,0,0,2,1,4,4,97,8,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Jones,N85YO96Q,26-35,1,0,telephone_jun,0.0
41,0,0,3,0,2,0,1,4,4,199,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Alex Williams,OFFW1PRF,36-45,1,0,telephone_jun,0.0
23,1,1,5,1,0,0,1,4,4,94,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Miller,PRMOJGCP,18-25,1,0,telephone_jun,0.0
51,1,0,7,1,0,0,1,4,4,15,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Garcia,ROBPJEZD,46-60,1,0,telephone_jun,0.0
36,7,2,3,0,0,0,1,4,4,142,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Garcia,9M126FJ6,36-45,1,0,telephone_jun,0.0
51,1,0,7,1,0,0,1,4,4,220,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Davis,287JRHBH,46-60,1,0,telephone_jun,0.0
35,9,1,5,0,0,0,1,4,4,417,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Miller,JIU9HP6E,26-35,1,0,telephone_jun,0.0
43,1,1,1,0,0,0,1,4,4,192,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Alex Brown,LICTY43L,36-45,1,0,telephone_jun,0.0
32,7,1,3,0,2,0,1,4,4,443,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Hernandez,45O7SXFO,26-35,1,0,telephone_jun,0.0
41,7,1,2,0,2,0,1,4,4,115,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Smith,6BDE48PS,36-45,1,0,telephone_jun,0.0
43,6,1,6,1,2,2,1,4,4,1487,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Garcia,GPYW3YQD,36-45,1,0,telephone_jun,0.0
54,5,2,0,1,0,0,1,4,4,68,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Martinez,549EF8KY,46-60,1,0,telephone_jun,0.0
25,0,2,3,0,2,0,1,4,4,54,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Miller,NQCE6LEL,18-25,1,0,telephone_jun,0.0
36,0,1,3,0,2,0,1,4,4,159,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Miller,YQ6JP03S,36-45,1,0,telephone_jun,0.0
36,0,1,3,0,2,0,1,4,4,335,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Hernandez,LEW49005,36-45,1,0,telephone_jun,0.0
42,0,0,6,0,0,0,1,4,4,104,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Smith,QGBUGCLR,36-45,1,0,telephone_jun,0.0
35,2,2,5,0,0,0,1,4,4,236,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Michael Miller,CJL0JGX6,26-35,1,0,telephone_jun,0.0
50,4,1,6,0,2,0,1,4,4,300,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Alex Miller,5T6LFOFB,46-60,1,0,telephone_jun,0.0
42,0,0,6,0,2,0,1,4,4,163,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Michael Smith,B0MFIRP4,36-45,1,0,telephone_jun,0.0
32,0,1,3,0,2,0,1,4,4,156,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Davis,9K2JXMPN,26-35,1,0,telephone_jun,0.0
32,0,1,3,0,0,0,1,4,4,103,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Michael Brown,ZYDL731V,26-35,1,0,telephone_jun,0.0
51,7,1,3,1,0,2,1,4,4,269,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Jones,XAYF1CT9,46-60,1,0,telephone_jun,0.0
39,1,0,2,0,2,0,1,4,4,187,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Michael Hernandez,GEVZTLMN,36-45,1,0,telephone_jun,0.0
38,1,1,2,1,2,0,1,4,4,41,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Williams,QZUAXE54,36-45,1,0,telephone_jun,0.0
43,1,1,1,0,2,0,1,4,4,1540,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,yes,Alex Martinez,TH8QKNQI,36-45,1,0,telephone_jun,0.0
39,1,0,2,0,2,0,1,4,4,310,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Jones,Q70GR2YG,36-45,1,0,telephone_jun,0.0
41,7,1,2,0,2,0,1,4,4,147,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Brown,COFPGMSO,36-45,1,0,telephone_jun,0.0
34,0,2,3,0,0,2,1,4,4,129,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Michael Garcia,8CFQC6S1,26-35,1,0,telephone_jun,0.0
36,0,1,3,0,2,2,1,4,4,208,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Brown,BQUZ1V25,36-45,1,0,telephone_jun,0.0
28,7,2,3,0,0,0,1,4,4,124,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Michael Williams,JZPAUQOR,26-35,1,0,telephone_jun,0.0
49,3,0,0,0,0,0,1,4,4,67,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Johnson,URTUOYAQ,46-60,1,0,telephone_jun,0.0
31,1,1,2,0,0,0,1,4,4,1218,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Jane Martinez,5NVUE5QU,26-35,1,0,telephone_jun,0.0
25,3,1,0,0,0,0,1,4,4,362,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Martinez,M7V9I6SO,18-25,1,0,telephone_jun,0.0
29,4,1,6,0,0,0,1,4,4,973,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,yes,David Brown,1Q6C7E5J,26-35,1,0,telephone_jun,0.0
56,1,1,0,1,0,0,1,4,4,36,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Brown,1WNQACN5,46-60,1,0,telephone_jun,0.0
54,1,0,0,1,0,2,1,4,4,138,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Alex Brown,VF7QOUY3,46-60,1,0,telephone_jun,0.0
31,0,1,3,0,2,0,1,4,4,132,6,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Williams,XVNZ5LZB,26-35,1,0,telephone_jun,0.0
34,1,1,5,1,0,0,1,4,4,1009,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Jane Davis,FMVLIXZY,26-35,1,0,telephone_jun,0.0
27,9,1,6,0,2,2,1,4,4,55,10,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Alex Smith,881K429Z,26-35,1,0,telephone_jun,0.0
31,0,1,3,0,2,0,1,4,4,105,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Jones,8D4QZGG5,26-35,1,0,telephone_jun,0.0
51,1,0,7,1,1,1,1,4,4,339,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Hernandez,99F9HJTW,46-60,1,0,telephone_jun,0.0
28,0,2,6,0,2,0,1,4,4,355,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Alex Williams,0QIGE1VZ,26-35,1,0,telephone_jun,0.0
28,4,2,2,0,0,0,1,4,4,466,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Garcia,4CNX3VMM,26-35,1,0,telephone_jun,0.0
26,1,1,0,0,0,0,1,4,4,94,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Jones,QEKIQW4W,26-35,1,0,telephone_jun,0.0
25,7,1,3,0,2,0,1,4,4,227,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Sarah Miller,2VTKIRFB,18-25,1,0,telephone_jun,0.0
39,9,1,5,1,2,2,1,4,4,65,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Emily Williams,JAD3WE3L,36-45,1,0,telephone_jun,0.0
28,1,1,2,0,0,0,1,4,4,387,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,John Johnson,VP0Q710D,26-35,1,0,telephone_jun,0.0
33,0,1,6,0,2,0,1,4,4,379,5,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Katie Miller,3A5YNT1I,26-35,1,0,telephone_jun,0.0
39,9,1,5,1,0,0,1,4,4,401,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Jane Brown,1HGN2SZ4,36-45,1,0,telephone_jun,0.0
55,4,2,0,0,0,0,1,4,4,205,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,David Jones,2Y7RW46P,46-60,1,0,telephone_jun,0.0
29,4,1,6,0,0,0,1,4,4,332,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Laura Hernandez,HI8PCH8T,26-35,1,0,telephone_jun,0.0
51,4,1,6,1,2,2,1,4,4,567,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,no,Chris Jones,7ZH5Y4NS,46-60,1,0,telephone_jun,0.0
